id;rang;sex;age;type;familyStatus;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49
male_groupe_4year_7;14;female;65;active;not married;30;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007321556945737819;0,0007243696421477208;0,0007166514967713422;0,0007089719200030129;0,0007013098839775072;0,0006936664496940738;0,0006860917299148952;0,0006785505475225297;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_7;14;male;75;active;not married;40;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004878007441678242;0,0004822733071991719;0,0004767438361625586;0,00047121356251036967;0,00046567887665380437;0,0004601268068984965;0,0004545920655347314;0,0004490846673857606;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_8;14;female;65;active;not married;30;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id61;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007774767186572513;0,007692087033479785;0,0076101279858916925;0,007528578498661482;0,007447215276719848;0,007366049586826313;0,007285613576803987;0,0072055337005609245;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_4;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0033754466802534055;0,003339550756737949;0,0033039679040995132;0,0032685628637501396;0,0032332386912306164;0,003198000278050249;0,003163078658342897;0,0031283116555589955;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_4;15;male;74;active;not married;40;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,002248900629646738;0,002223417567909427;0,0021979251285383734;0,002172428988880482;0,002146912507701346;0,00212131588178833;0,0020957991447051643;0,0020704084676448713;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_4;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00029399313874755223;0,0002908666917252106;0,00028776751240948813;0,0002846838201086474;0,00028160717119772604;0,00027853799171520446;0,0002754964041682958;0,00027246828337673386;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_4;15;male;74;active;not married;40;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,345265132341931e-05;7,262033422422498e-05;7,178771083668138e-05;7,095496659191743e-05;7,012155796089843e-05;6,928553167611765e-05;6,84521146868683e-05;6,762281501733679e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_4;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0067810902601659374;0,006708977286569196;0,006637493255472813;0,0065663664396713875;0,00649540208297695;0,006424610012167775;0,006354454362353461;0,006284609329596085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_4;15;male;74;active;not married;40;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0016942200100129052;0,0016750222239735424;0,0016558173732490959;0,0016366097348959202;0,0016173867721607457;0,0015981034320082471;0,0015788802764865513;0,001559752088884024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_8;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007360983481373237;0,0007282703678705438;0,0007205106603324587;0,0007127897290941219;0,0007050864330553924;0,0006974018389289933;0,0006897863293339988;0,0006822045377244229;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_8;15;male;74;active;not married;40;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004904275479426843;0,00048487034576258413;0,0004793110985610806;0,0004737510444219218;0,0004681865543186953;0,00046260458670454674;0,0004570400407952146;0,0004515029853437072;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_9;15;female;64;active;not married;30;16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id54;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007615726884312401;0,007534738032865527;0,007454455536020185;0,007374574221583707;0,007294875362201096;0,007215369994159528;0,007136579379689194;0,007058137613940891;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id55;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007615726884312401;0,007534738032865527;0,007454455536020185;0,007374574221583707;0,007294875362201096;0,007215369994159528;0,007136579379689194;0,007058137613940891;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_5;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0032093503496510626;0,00317522076456257;0,003141388845005134;0,003107725988089219;0,003074140019722462;0,0030406355907166183;0,0030074323666592446;0,002974376151257123;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_5;16;male;73;active;not married;40;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0021382384927927265;0,0021140093815538315;0,002089771354128434;0,002065529808497008;0,002041268922293948;0,002016931835056162;0,0019926707055413963;0,001968529432986852;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_5;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000303067207229057;0,0002998442627357017;0,00029664942756397144;0,00029347055741227014;0,0002902989480440056;0,0002871350386472925;0,0002839995728084934;0,00028087798937508215;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_5;16;male;73;active;not married;40;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,571975997464918e-05;7,486175349240125e-05;7,400343126824514e-05;7,31449844566228e-05;7,228585275253088e-05;7,142402260105865e-05;7,056488228076042e-05;6,970998636083656e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_5;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00023478574921589445;0,00023228893854319846;0,00022981390412336083;0,00022735123778261373;0,0002248941963608233;0,00022244312009641885;0,0002200140790172667;0,00021759579261850287;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_5;16;male;73;active;not married;40;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,865999406085271e-05;5,799529761741857e-05;5,7330356569161785e-05;5,666531900316602e-05;5,599975085191468e-05;5,53320922171838e-05;5,466651739096928e-05;5,400423069589562e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_9;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000643894256067686;0,0006370468130009473;0,0006302590907826032;0,0006235052877229457;0,0006167669108678987;0,0006100448933131509;0,0006033833067226448;0,0005967512145837867;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_9;16;male;73;active;not married;40;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004289963181370199;0,00042413521421982197;0,0004192723214417489;0,000414408722803484;0,0004095412438524993;0,0004046584766334163;0,00039979094886663;0,0003949474680874981;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_10;16;female;63;active;not married;30;17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_6;17;female;62;active;not married;30;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,003002884325371853;0,0029709503870578814;0,0029392949646614734;0,0029077977286582346;0,0028763724347597563;0,002845023434578732;0,0028139562620325687;0,0027830266406847657;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_6;17;male;72;active;not married;40;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,002000679936552309;0,0019780095483334344;0,0019553308175299954;0,0019326487948560578;0,0019099486758407814;0,0018871772580055478;0,0018644769113314533;0,0018418887109012785;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_6;17;female;62;active;not married;30;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0003140863331217196;0,00031074620659655674;0,0003074352114110609;0,00030414076171276903;0,00030085383679047015;0,00029757489180058254;0,00029432542453904363;0,00029109034442893257;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_6;17;male;72;active;not married;40;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,847283106852124e-05;7,7583628596674e-05;7,66940989029572e-05;7,58044400919374e-05;7,491407148665672e-05;7,402090632199059e-05;7,313052878722966e-05;7,224454997367012e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_6;17;female;62;active;not married;30;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00017458052903691464;0,00017272396606578022;0,00017088359534548364;0,00016905242120461323;0,00016722542960604156;0,00016540287354214662;0,00016359670226443062;0,00016179852788515537;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_6;17;male;72;active;not married;40;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3618034018875006e-05;4,3123783166209395e-05;4,262935043180912e-05;4,213484592934803e-05;4,163994689759829e-05;4,114349343712783e-05;4,064858944205045e-05;4,015613041510264e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_10;17;female;62;active;not married;30;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006492230852298452;0,000642318973146484;0,0006354750761575764;0,0006286653790402213;0,0006218712357937948;0,0006150935872362283;0,0006083768697658374;0,000601689890841358;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_10;17;male;72;active;not married;40;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004325466652149834;0,00042764533110149127;0,0004227421933226218;0,000417838343841905;0,0004129305819352396;0,00040800740523571174;0,00040309959410924826;0,00039821602898182617;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_11;17;female;62;active;not married;30;18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_7;18;female;61;active;not married;30;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,002962552998430861;0,0029310479604563976;0,002899817697690461;0,002868743496737973;0,0028377402716457173;0,002806812315580475;0,002776162401961839;0,0027456481921103093;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_7;18;male;71;active;not married;40;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0019738090791091467;0,0019514431737607612;0,0019290690378759186;0,0019066916543332376;0,0018842964174986927;0,0018618308394488493;0,0018394353780131407;0,0018171505566005526;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_7;18;female;61;active;not married;30;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00032273303166996907;0,00031930095250589616;0,00031589880665816323;0,0003125136617897237;0,0003091362488520077;0,0003057670355317471;0,00030242811145248026;0,0002991039705984217;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_7;18;male;71;active;not married;40;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,063316357243268e-05;7,971948163455455e-05;7,88054634664911e-05;7,789131262656568e-05;7,69764324519653e-05;7,605867872957392e-05;7,51437893796675e-05;7,42334198463818e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_7;18;female;61;active;not married;30;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00017629223043849198;0,00017441746451278217;0,0001725590495973011;0,00017070992143051068;0,00016886501681439238;0,00016702459122182642;0,0001652007110625724;0,00016338490620856856;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_7;18;male;71;active;not married;40;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,404569368044223e-05;4,3546596869971904e-05;4,304731639447973e-05;4,254796344726584e-05;4,2048212102540787e-05;4,154689108846171e-05;4,1047134731745294e-05;4,054984731522108e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_11;18;female;61;active;not married;30;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000610501437007788;0,0006040091072615918;0,0005975734011976552;0,0005911698552204489;0,000584780935433791;0,0005784075265423569;0,000572091414621911;0,000565803267549645;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_11;18;male;71;active;not married;40;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00040674826064323455;0,0004021392570701671;0,0003975285574078358;0,0003929171884917296;0,00038830214049871106;0,0003836725970981696;0,0003790575028209721;0,00037446520843736013;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_12;18;female;61;active;not married;30;19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_8;19;female;60;active;not married;30;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,002747278446123813;0,0027180627285257144;0,0026891018195363786;0,0026602856320951736;0,002631535263038015;0,002602854693567796;0,002574431962529858;0,002546135074315535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_8;19;male;70;active;not married;40;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0018303818168559922;0,0018096411348414562;0,0017888928203641692;0,0017681414942208003;0,0017473736120988703;0,0017265405001212156;0,0017057724097188135;0,0016851069196584002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_8;19;female;60;active;not married;30;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00026960691207876194;0,0002667397984751511;0,00026389769076865866;0,00026106978545572336;0,0002582483392955929;0,0002554337429875863;0,00025264444991145293;0,00024986750654640543;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_8;19;male;70;active;not married;40;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,73598798654615e-05;6,659660204224391e-05;6,583304333677036e-05;6,506937379897562e-05;6,430509498462629e-05;6,353841564640549e-05;6,277412916712667e-05;6,201361848295619e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_8;19;female;60;active;not married;30;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000177779839316473;0,00017588925353058963;0,000174015156729864;0,00017215042504231372;0,00017028995254507473;0,00016843399686678715;0,00016659472623734326;0,00016476359905509625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_8;19;male;70;active;not married;40;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,441736499456019e-05;4,3914056649387614e-05;4,3410563089370405e-05;4,2906996446092467e-05;4,2403028043500783e-05;4,189747672619503e-05;4,139350326931924e-05;4,089201958632379e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_12;19;female;60;active;not married;30;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006177247266813879;0,0006111555814265451;0,0006046437298102216;0,0005981644187901706;0,0005916999070138417;0,0005852510896534993;0,0005788602471865769;0,0005724977004404366;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_12;19;male;70;active;not married;40;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00041156079724471935;0,0004068972611744344;0,00040223200894721106;0,00039756607954778136;0,0003928964275415855;0,0003882121086220829;0,00038354240978408607;0,00037889578060191587;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_13;19;female;60;active;not married;30;20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
